"expNo" "verdict" "rank" "JP1" "JP2" "JP3" "JP4" "JP5" "JP6" "JP7" "JP8" "JP9" "JP10"
1611 1 1 1 0.573846153846154 0.235989986345016 0.219765674783796 0.175617769657361 0.175617769657361 0.164367256288687 0.1149371033026 0.0646521206077125 0.0646521206077125
1611 0 2 1 0.424615384615385 0.314554034922133 0.163476257565371 0.156145483683516 0.146142413635041 0.102044046838462 0.0573997763466347 0.0573997763466347 0.0573997763466347
1612 1 1 1 0.584218512898331 0.248942465323966 0.22442540434509 0.180602692254037 0.180602692254037 0.16931502398816 0.118471153810957 0.0665589111394894 0.0665589111394894
1612 0 2 1 0.415781487101669 0.292838669964623 0.153289450406701 0.148419437610119 0.139143222759487 0.0973596893943932 0.054698166655066 0.0545225706144398 0.0545225706144398
1613 1 1 1 0.587878787878788 0.255672605887198 0.23588370450274 0.189672569410098 0.189672569410098 0.177818033821967 0.125654651067835 0.0706807412256572 0.0706807412256572
1613 0 2 1 0.412121212121212 0.299001888319396 0.15626668031875 0.15015700559952 0.14077219274955 0.0994763038360263 0.0559554209077648 0.0559554209077648 0.0559554209077648
1614 1 1 1 0.583081570996979 0.250967677617064 0.234132092379102 0.187442994778577 0.187442994778577 0.175727807604916 0.123650807686963 0.0692988043080781 0.0692988043080781
1614 0 2 1 0.416918429003021 0.299521306681013 0.154521830180812 0.148257431659968 0.13899134218122 0.0976586398416151 0.0547317651859601 0.0547317651859601 0.0547317651859601
1615 1 1 1 0.580152671755725 0.244673083305676 0.225676725906167 0.181004646731192 0.181004646731192 0.169691856310493 0.118857971713862 0.0667762313697596 0.0667762313697596
1615 0 2 1 0.419847328244275 0.304934986110138 0.160422318779681 0.153228492825436 0.143651712023846 0.100618565296008 0.0565290531162235 0.0565290531162235 0.0565290531162235
1616 1 1 1 0.583586626139818 0.252249283481262 0.233753626190124 0.185717425149607 0.185717425149607 0.174110086077756 0.122182516545794 0.068727665557009 0.068727665557009
1616 0 2 1 0.416413373860182 0.294933382087437 0.157521238160336 0.150898723643084 0.141467553415392 0.0992754760809765 0.0558424552955493 0.0558424552955493 0.0558424552955493
1617 1 1 1 0.586890243902439 0.251403056722318 0.231884185858784 0.184840056065851 0.184840056065851 0.172998739974132 0.121580373627502 0.0683889601654696 0.0683889601654696
1617 0 2 1 0.413109756097561 0.303072910866095 0.165006362582651 0.158793773629991 0.14862104750682 0.1044481739433 0.058752097843106 0.058752097843106 0.058752097843106
1618 1 1 1 0.584732824427481 0.253467876683157 0.235306626951965 0.188039793590435 0.188039793590435 0.176287306491033 0.125031966277781 0.0701590030210745 0.0701590030210745
1618 0 2 1 0.415267175572519 0.30258797244461 0.159687251460811 0.153223149827465 0.143646702963248 0.101881582277899 0.0571686621559369 0.0571686621559369 0.0571686621559369
1619 1 1 1 0.582434514637905 0.255122724017449 0.23653238598827 0.190337367873087 0.190337367873087 0.178441282381019 0.123615844895836 0.0695339127539079 0.0695339127539079
1619 0 2 1 0.417565485362096 0.30852380715694 0.171161381779482 0.163230136883871 0.153028253328629 0.105857460334421 0.0595448214381116 0.0595448214381116 0.0595448214381116
1620 1 1 1 0.574468085106383 0.253466324923571 0.232767225969874 0.186213780775899 0.186213780775899 0.174575419477406 0.122585075574645 0.068954105010738 0.068954105010738
1620 0 2 1 0.425531914893617 0.290956668016573 0.153891044437539 0.146990100740788 0.137803219444489 0.0967640124858381 0.0544297570232839 0.0544297570232839 0.0544297570232839
1621 1 1 1 0.575803981623277 0.253386237329284 0.232958199591109 0.187180387444385 0.187180387444385 0.175481613229111 0.123221395566719 0.0693120350062792 0.0693120350062792
1621 0 2 1 0.424196018376723 0.305112158893121 0.161660590738131 0.155116608804204 0.145421820753941 0.102113716471016 0.0574389655149463 0.0574389655149463 0.0574389655149463
1622 1 1 1 0.574730354391371 0.251087871138358 0.232431187214764 0.183711986401189 0.183711986401189 0.17221201855135 0.120893823911406 0.0678369732919802 0.0678369732919802
1622 0 2 1 0.425269645608629 0.303117726125299 0.157846712889283 0.151210514749794 0.141745067817099 0.0995058499002561 0.0557481913369197 0.0557481913369197 0.0557481913369197
1623 1 1 1 0.573189522342065 0.249496435045053 0.230900427464055 0.183655671412332 0.183655671412332 0.172177191949061 0.120199171738024 0.0676120341026384 0.0676120341026384
1623 0 2 1 0.426810477657935 0.307745969408847 0.161719199221929 0.156581372922897 0.146795037115216 0.102479554212509 0.0576447492445363 0.0576447492445363 0.0576447492445363
1624 1 1 1 0.585253456221198 0.254385735232509 0.235030298856123 0.187545979755831 0.187252939162462 0.175549630464808 0.123012879741763 0.0690260359679487 0.0690260359679487
1624 0 2 1 0.414746543778802 0.294376494230969 0.154217497701318 0.147522426693327 0.138302275024994 0.0969125430832074 0.0543803925137747 0.0543803925137747 0.0543803925137747
1625 1 1 1 0.57427258805513 0.250990423916599 0.233370191348351 0.189441684741602 0.189441684741602 0.177601579445252 0.125128385518246 0.0699536643448461 0.0699536643448461
1625 0 2 1 0.42572741194487 0.302983545071539 0.16199987236484 0.154746146736564 0.145074512565528 0.102211588398441 0.057141911624325 0.057141911624325 0.057141911624325
1626 1 1 1 0.580645161290323 0.25014955593392 0.232978603576521 0.186382882861217 0.186382882861217 0.174733952682391 0.122441309908829 0.0687053118297189 0.0687053118297189
1626 0 2 1 0.419354838709677 0.308498197056817 0.159677219297737 0.152289168852618 0.142771095799329 0.100043979538216 0.0561375308380584 0.0561375308380584 0.0561375308380584
1627 1 1 1 0.576923076923077 0.247489239598278 0.230886997316335 0.186057843092871 0.186057843092871 0.174429227899567 0.121342071582307 0.0682549152650478 0.0682549152650478
1627 0 2 1 0.423076923076923 0.303386477365297 0.160980579826484 0.154454340103789 0.144800943847302 0.100731091372036 0.0566612388967703 0.0566612388967703 0.0566612388967703
1628 1 1 1 0.570552147239264 0.246040395872519 0.229230182489924 0.18459238707095 0.18459238707095 0.173308526419277 0.121901298318405 0.0684860189300584 0.0684860189300584
1628 0 2 1 0.429447852760736 0.314972539158876 0.166109437078024 0.158199463883832 0.148296524047599 0.104308421466666 0.0585105051664581 0.0585105051664581 0.0585105051664581
1629 1 1 1 0.56989247311828 0.24862164549636 0.231917378689574 0.18431861537774 0.18431861537774 0.172798701916631 0.120131463306337 0.067679697637373 0.067679697637373
1629 0 2 1 0.43010752688172 0.316606929510155 0.168642587997427 0.16156313902602 0.151465442836894 0.105300358663095 0.0593241457256871 0.0592313066869928 0.0592313066869928
1630 1 1 1 0.571870170015456 0.248922150817539 0.231086607301017 0.185477408491606 0.185477408491606 0.17388507046088 0.122372874731862 0.0688347420366726 0.0688347420366726
1630 0 2 1 0.428129829984544 0.309168564248381 0.164048625927712 0.157172336218167 0.147349065204532 0.103697969298565 0.0583301077304428 0.0583301077304428 0.0583301077304428
1631 1 1 1 0.578461538461538 0.251791224422803 0.234507583432783 0.188019295968134 0.188019295968134 0.176268089970126 0.122876740979175 0.0691181668007857 0.0691181668007857
1631 0 2 1 0.421538461538462 0.307850815850816 0.167838321410775 0.160084240987922 0.150078975926177 0.1046202716239 0.0588489027884439 0.0588489027884439 0.0588489027884439
1632 1 1 1 0.568111455108359 0.246235276576711 0.230460829171015 0.184368663336812 0.184368663336812 0.172845621878261 0.120941543005198 0.0674444939665636 0.0674444939665636
1632 0 2 1 0.430340557275542 0.321580541240226 0.167941631293317 0.161385351392978 0.151298766930916 0.105865026423965 0.0590368946724481 0.0590368946724481 0.0590368946724481
1633 1 1 1 0.572981366459627 0.252857406414998 0.236289526431488 0.192223785085234 0.192223785085234 0.180209798517407 0.125374531254253 0.0707190715356022 0.0707190715356022
1633 0 2 1 0.427018633540373 0.313848826192231 0.172728148315724 0.164258566006038 0.153992405630661 0.10713471648876 0.0604306760194409 0.0604306760194409 0.0604306760194409
1634 1 1 1 0.577160493827161 0.251541033275871 0.234640620102649 0.190110283440832 0.190110283440832 0.17822839072578 0.124164916615928 0.0698427655964596 0.0698427655964596
1634 0 2 1 0.422839506172839 0.307816703875436 0.164933305514918 0.157548232133653 0.1477014676253 0.102897974543025 0.0578801106804514 0.0577889608998523 0.0577889608998523
1635 1 1 1 0.579109062980031 0.254580248192064 0.23747563776666 0.192394313407369 0.192394313407369 0.180369668819408 0.126732041357077 0.0712867732633557 0.0712867732633557
1635 0 2 1 0.419354838709677 0.301551342033982 0.162571776146343 0.156450850839628 0.146672672662151 0.103055726272823 0.0579688460284632 0.0579688460284632 0.0579688460284632
1636 1 1 1 0.574730354391371 0.242255527287061 0.226711745411052 0.182096460235408 0.182096460235408 0.170715431470695 0.119103789398159 0.0669958815364645 0.0669958815364645
1636 0 2 1 0.425269645608629 0.314818586795812 0.169176137615239 0.162286611649008 0.152143698420945 0.106146766340194 0.0597075560663591 0.0597075560663591 0.0597075560663591
1637 1 1 1 0.576923076923077 0.252808988764045 0.236218398876404 0.188017538903072 0.188017538903072 0.17626644272163 0.123155593167951 0.0692750211569723 0.0692750211569723
1637 0 2 1 0.423076923076923 0.305555555555555 0.163387345679012 0.157008860712564 0.147195806918029 0.102844231907793 0.0578498804481337 0.0578498804481337 0.0578498804481337
1638 1 1 1 0.578461538461538 0.240673778775968 0.223777803666891 0.179745166822011 0.179745166822011 0.168511093895635 0.117565879462071 0.0663145038840745 0.0663145038840745
1638 0 2 1 0.421538461538462 0.304408690546096 0.161826459054677 0.154811560231679 0.145135837717199 0.101110598119384 0.0570326967517151 0.0570326967517151 0.0570326967517151
1639 1 1 1 0.572078907435508 0.24762844136137 0.230217066578149 0.183968102310217 0.183968102310217 0.172470095915828 0.120578657173711 0.0678254946602127 0.0678254946602127
1639 0 2 1 0.427921092564492 0.313453864071346 0.17145442775291 0.164022173037164 0.153770787222341 0.107505448624921 0.0604718148515183 0.0604718148515183 0.0604718148515183
1640 1 1 1 0.577572964669739 0.245864393329831 0.225692856415774 0.179755372366545 0.179755372366545 0.168503079886637 0.118218086175847 0.0663355405187354 0.0663355405187354
1640 0 2 1 0.422427035330261 0.301365628863662 0.162015505210827 0.155690575577971 0.145716648080008 0.102231622541067 0.0572753065253553 0.0572753065253553 0.0572753065253553
1641 1 1 1 0.579908675799087 0.253710045662101 0.235474636130137 0.186189247172667 0.186189247172667 0.174552419224375 0.12336036494541 0.0693057449380314 0.0693057449380314
1641 0 2 1 0.420091324200913 0.310160884223104 0.165760913331356 0.159289766564666 0.149334156154375 0.105538015937427 0.0592928759335464 0.0592928759335464 0.0592928759335464
1642 1 1 1 0.583076923076923 0.256225352112676 0.235268648930621 0.188694360350469 0.188694360350469 0.176900962828565 0.123549878800902 0.0694122167285194 0.0694122167285194
1642 0 2 1 0.416923076923077 0.298074577861163 0.158779643005321 0.153263129728701 0.143684184120657 0.100350858750935 0.0562905598306026 0.0562905598306026 0.0562905598306026
1643 1 1 1 0.572755417956656 0.252757695053008 0.235407712865282 0.187972173731526 0.187972173731526 0.176223912873306 0.12330536177724 0.0693592659996976 0.0693592659996976
1643 0 2 1 0.427244582043344 0.314637482900137 0.166071139333881 0.159099637232909 0.149155909905852 0.104365651246077 0.0587056788259184 0.0587056788259184 0.0587056788259184
1644 1 1 1 0.5790273556231 0.255716722455209 0.236937525649904 0.190178131780851 0.190178131780851 0.178291998544548 0.125426347813316 0.0704664457980913 0.0704664457980913
1644 0 2 1 0.4209726443769 0.297822437962165 0.156861745824228 0.150512019981269 0.141105018732439 0.0992657399222393 0.0557690150736837 0.0557690150736837 0.0557690150736837
1645 1 1 1 0.574074074074074 0.253886280646844 0.236062750804242 0.187808747331022 0.187808747331022 0.176070700622833 0.123739291799356 0.0696033516371376 0.0696033516371376
1645 0 2 1 0.425925925925926 0.3139796094695 0.166914447562809 0.159907544216844 0.149913322703291 0.105356361489868 0.0592629533380508 0.0592629533380508 0.0592629533380508
1646 1 1 1 0.566412213740458 0.24123455434126 0.225452854524542 0.181020540129194 0.181020540129194 0.16970675637112 0.118572406198162 0.0666969784864663 0.0666969784864663
1646 0 2 1 0.43206106870229 0.329282905389776 0.171738067035185 0.165521304427576 0.155176222900853 0.108420068402343 0.0609862884763177 0.0609862884763177 0.0609862884763177
1647 1 1 1 0.575384615384615 0.253040293040293 0.234062271062271 0.188616603834122 0.188616603834122 0.176828066094489 0.123650574685052 0.0695534482603416 0.0695534482603416
1647 0 2 1 0.424615384615385 0.308336094674556 0.161677665688951 0.156778342486255 0.146979696080864 0.102628679916522 0.0577286324530436 0.0577286324530436 0.0577286324530436
1648 1 1 1 0.573820395738204 0.246158247239201 0.227811048687211 0.182709728354627 0.182709728354627 0.171290370332463 0.12010301476664 0.0676875703315912 0.0676875703315912
1648 0 2 1 0.424657534246575 0.313989207139892 0.166948151923084 0.160662453432004 0.150621050092503 0.105456659526192 0.0594331880218258 0.0594331880218258 0.0594331880218258
1649 1 1 1 0.576923076923077 0.253521126760563 0.237279929577465 0.189271326649856 0.189271326649856 0.17744186873424 0.124079788501753 0.0697948810322361 0.0697948810322361
1649 0 2 1 0.423076923076923 0.310646342904407 0.162231375634439 0.156831844221493 0.147029853957649 0.102813576709072 0.0578326368988528 0.0578326368988528 0.0578326368988528
1650 1 1 1 0.570552147239264 0.250721506955846 0.233120153113392 0.186496122490713 0.186496122490713 0.174840114835044 0.122874458449226 0.0691168828776894 0.0691168828776894
1650 0 2 1 0.429447852760736 0.317911629726455 0.168547976104974 0.162446691902079 0.152293773658199 0.107029299203419 0.0602039808019234 0.0602039808019234 0.0602039808019234
1651 1 1 1 0.580645161290323 0.255156746933212 0.236845966342061 0.188656527302768 0.188361751478857 0.176589142011428 0.124219582704314 0.0698735152711768 0.0698735152711768
1651 0 2 1 0.419354838709677 0.305845258307058 0.16066834843048 0.154386578416657 0.144737417265616 0.101813856557905 0.0572702943138214 0.0572702943138214 0.0572702943138214
1652 1 1 1 0.57469512195122 0.250820328648202 0.233941965374536 0.187492618626259 0.187492618626259 0.175774329962117 0.122200151018656 0.0687375849479942 0.0687375849479942
1652 0 2 1 0.42530487804878 0.304959349593496 0.160458262431461 0.153722383348881 0.144114734389576 0.100190069336149 0.056356914001584 0.056356914001584 0.056356914001584
1653 1 1 1 0.577677224736048 0.250272093102975 0.233146164492507 0.187934028396999 0.187934028396999 0.176188151622187 0.124368107027426 0.0699570602029271 0.0699570602029271
1653 0 2 1 0.422322775263952 0.310224754669199 0.16798196322699 0.160700233879333 0.150656469261874 0.106345743008382 0.0598194804422148 0.0598194804422148 0.0598194804422148
1654 1 1 1 0.575572519083969 0.25279079164346 0.236201395941858 0.189645758480854 0.189645758480854 0.177755742275158 0.124015634145459 0.0697587942068206 0.0697587942068206
1654 0 2 1 0.422900763358779 0.306872517939504 0.162929437582269 0.155634089630824 0.145876466456478 0.101774278923124 0.0572480318942572 0.0572480318942572 0.0572480318942572
1655 1 1 1 0.577572964669739 0.254716167003227 0.23394700261681 0.188108330115694 0.188108330115694 0.176351559483463 0.125675823999709 0.0706926509998364 0.0706926509998364
1655 0 2 1 0.422427035330261 0.305873234423589 0.160728147928552 0.153991039931547 0.144366599935826 0.102881944781853 0.0578710939397922 0.0578710939397922 0.0578710939397922
1656 1 1 1 0.577572964669739 0.251615945004639 0.233951799099477 0.187296671533396 0.187296671533396 0.175590629562559 0.123221494429866 0.0693362327591252 0.0693362327591252
1656 0 2 1 0.422427035330261 0.305337765200433 0.160357243594472 0.152948786736903 0.143389487565847 0.100624201800594 0.0565322197909443 0.0565322197909443 0.0565322197909443
